distCode,distName,officeCode,officeName,shopNo,address,longitude,latitude,fpsStatus,fpsType,dateTime
940,Warangal,940008,Narsampet,4308026,A SATHAIAH  3-155 KAMALAPUR,79.902312,17.947516,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308027,D CHERALU  2-247 MUTHOJIPET,79.913699,17.958820,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308028,P MANKAIAH  1-315 LAKNEPALLE,79.834060,17.945854,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308029,CH KUMARASWAMY  MAHESHWARAM,79.861613,17.941056,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308030,AJMERA GOVINDU  5-83 MAHESHWARAM,79.860717,17.933844,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308031,J MANJULA  5-48 RAMAVARAM,79.846144,17.952859,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308032,Jatoth Devu  RAJUPET,79.922990,17.957742,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308033,VEERAMALLA VIJAYA  4-11 MAHESHWARAM,79.859089,17.941515,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308034,Sangineni Ravi  1-733 GANDHI NAGAR,79.894340,17.932505,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308035,RAYALI SAMBAIAH  12-88 HARIJANA WADA,79.894676,17.925761,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308036,DEEKONDA VIJAYA  11-27 SHIVAJI ROAD,79.892304,17.922755,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308037,S SARAIAH  7-6/1 LINGAPURAM,79.834298,17.919394,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308038,B RAMESH  5-75 GURJALA,79.832791,17.919764,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308039,G SUDHAKAR  4-422 GURJALA,79.834980,17.920482,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940008,Narsampet,4308040,Karupothula Veerabhaddhar Goud(Veerabhadraiah)  1-67 MUKDUMPURAM,79.865368,17.905250,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309001,D RANI  ALAMKANIPET,79.837783,17.722028,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309002,J MOGILI  APPALARAOPET,79.807228,17.763751,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309003,B SUDHARSHAN  BANJARUPALLY,79.772208,17.846416,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309004,B NANDA  BOLLIKONDA,79.814834,17.711005,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309005,M YESHOB  CHANDRUGONDA,79.788931,17.831690,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309006,P RAMADEVI  CHINNAKORPOLE,79.859412,17.768371,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309007,J BUCHAIAH  DEEKSHAKUNTA,79.811967,17.849076,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309008,DWASARI SANTOSH  GETPALLY,79.781183,17.823193,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309009,N SAMBAIAH  GOLLAPALLE,79.786935,17.833666,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309010,G MANGTHYA  GOTLAKONDA,79.776345,17.711083,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309011,K SUBBARAO  GUNDRAPALLI,79.817346,17.787544,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309012,T JYOTHI  MADIPALLI,79.824488,17.765948,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309013,O SUNITHA  MUDIGONDA,79.783477,17.857611,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309014,J POOLAMMA  NAGARAM,79.884800,17.752670,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309015,J POOLAMMA  NAGARAM,79.887178,17.752288,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309016,G V NARAYANA  NEKKONDA,79.803189,17.793556,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309017,R NARSIMHA REDDY  NEKKONDA,79.801389,17.794794,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309018,E RAVI  NEKKONDA,79.806200,17.800568,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309019,D BALAIAH  PANIKERA,79.815776,17.828376,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309020,B.VAGYA  PATHIPAKA,79.793475,17.771259,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309021,A.GOVARDAN  PEDDAKORPOLE,79.850939,17.751877,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309022,G.YADA LAKSHMI  REDLAWADA,79.773023,17.735892,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309023,CH SRIDEVI  REDLAWADA,79.777111,17.737439,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309024,M.RENUKA  SAIREDDYPALLE,79.779595,17.759943,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309025,J.VENKATA NARAYANA  TOPANPALLE,79.816019,17.726290,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309026,J.ANIL KUMAR  VENKATAPUR,79.811469,17.745209,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309027,P.SREELATHA  PEDDAKORPOLE,79.853131,17.749134,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309028,A.LAKSHMI NARAYANA  ALAMKANIPET,79.834974,17.721146,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309029,R.RAJESHAM  APPALARAOPET,79.808900,17.761035,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309030,G..RAM BABU  DEEKSHAKUNTA,79.811749,17.849955,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309031,P.RAJITHA  DEEKSHAKUNTA,79.813827,17.849551,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309032,J.SHANTHA  NEKKONDA,79.801794,17.796303,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309033,L. VEERANNA  VAGYANAIKTHANDA,79.763087,17.838531,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309034,PACS  6-11 SURIPALLY,79.845134,17.795184,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940009,Nekkonda,4309035,M NARSIMHA REDDY  7-61 AMEENAPET,79.813588,17.811689,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311001,B NETHAJI  PARVATHAGIRI,79.726099,17.739629,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311002,Arsham Darga Swamy  PARVATHAGIRI,79.728021,17.744299,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311003,Arsham Muthaiah  PARVATHAGIRI,79.754478,17.754523,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311004,CH KOMARASWAMY  PARVATHAGIRI,79.727113,17.742303,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311005,Barla Ramulu  H.No.2-57/B Doulathnagar,79.754472,17.754574,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311006,CH SARANGAPANI  ROLLAKAL,79.683329,17.754300,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311007,YASHODA  ROLLAKAL,79.691700,17.754470,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311008,M RAJAIAH  VADLAKONDA,79.683321,17.779860,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311009,VENKATALAXMI  CHINTHANEKKONDA,79.762905,17.794907,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311010,D URMILA  CHINTHANEKKONDA,79.764444,17.793992,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311011,D YADAGIRI  ENUGAL,79.748024,17.816135,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311012,K SHANKAR  ENUGAL,79.739200,17.818334,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311013,SANDHYARANI  ENUGAL-III,79.744273,17.821086,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311014,M YAKAIAH  KALLEDA,79.725915,17.730312,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311015,Dadi Naveen Chandra  KALLEDA,79.724524,17.725943,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311016,K AILAIAH  RAVOOR,79.706248,17.728668,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311017,MANJULA  BURGUMADLA,79.747830,17.692150,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311018,SUDARSHANAM D  KONKAPAKA,79.689918,17.811301,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311019,B DEVULA  KONKAPAKA,79.689977,17.811378,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311020,GUNDAMALA BHADRAIAH  GOPANAPALLE,79.672087,17.807937,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311021,SANGA VANI  ANANTHARAM,79.656416,17.809462,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311022,G BABU  SOMARAM,79.706037,17.776815,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311023,Y RAMCHARAN  JAMALPUR,79.701810,17.777338,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311024,GOURARAPU SAMMAIAH  CHOUTAPALLE,79.711673,17.794899,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311025,J RAJITHA  CHOUTAPALLE,79.710355,17.797348,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311026,G VENKATADRI  ANNARAM SHARIF,79.700117,17.689569,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311027,L LAXMI  PEDDATHANDA,79.700086,17.708285,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311028,K AILESHWAR  DOULATHNAGAR,79.752623,17.753944,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311029,V RAJITHA  VADLAKONDA,79.681531,17.780158,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311030,Pujari Raju  CHINTHANEKKONDA,79.762887,17.793628,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311031,G SARASWATHI  ENUGAL,79.731111,17.819770,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311032,ARUNA  ENUGAL,79.760260,17.815043,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311033,B INDRASENAREDDY  BURGUMADLA,79.735657,17.698026,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311034,J POOLAMMA  SOMARAM,79.704914,17.765200,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940011,Parvathagiri,4311035,M RAJITHA  ANNARAM SHARIF,79.701749,17.692819,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312001,V NARSAIAH  KOLANAPALLE,79.506350,17.674373,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312002,G SRINIVAS  KESHAVAPUR,79.499851,17.701730,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312003,MAMATHA  KONDURU,79.550815,17.685773,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312004,P ELLAIAH  KONDURU,79.550475,17.684482,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312005,Bogelli Mamatha  GANNARAM,79.550547,17.719247,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312006,YAKAIAH  THIRUMALAPALLE,79.569215,17.719584,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312007,SANDHYARANI  THIRUMALAPALLE,79.568533,17.718223,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312008,Munugoti Venkateshwarlu  RAIPARTHY,79.605367,17.702779,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312009,Parakala Nagaraju  RAIPARTHY,79.608527,17.703377,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312010,PANCHAKSHARI  RAIPARTHY,79.606014,17.701620,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312011,I/cParakala Nagaraju  Not Available,79.615995,17.706842,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312012,SHOBHA  MAHABUBNAGAR,79.626586,17.720780,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312013,Thatikayala Bhaskar  KOTHUR,79.664380,17.737277,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312014,RAJESHWAR RAO E  KOTHUR,79.664015,17.738097,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312015,DEKKA RAJASHEKAR  BANDAN PALLE,79.654765,17.748138,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312016,D ARUNA  A K THANDA,79.498890,17.681270,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312018,YAKANTHAM  PERIKAID,79.659080,17.703004,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312019,M RAVI  SURYATHANDA,79.670740,17.711591,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312020,Kanna Sudarshanam  RAGANNAGUDEM,79.639530,17.698470,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312021,A UPENDAR  KONDAPUR,79.679957,17.680225,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312022,Bandapelly Venkataiah  OOKAL,79.662015,17.671119,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312023,D RAMESH  OOKAL,79.664878,17.671712,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312024,LAXMI NARSAIAH  GATTIKAL,79.658646,17.687694,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312025,D AMEENA  JAGANNADHPALLE,79.638788,17.666931,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312026,ANJAIAH  MYLARAM,79.605042,17.678077,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312027,Gabbeta Spandana  MYLARAM,79.608227,17.676179,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312028,Ullengala Yakaiah  MYLARAM,79.606121,17.681241,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312029,Gurram Laxmi  BURAHANPALLE,79.544791,17.661085,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312030,K PRABHAKAR  KATRAPALLE,79.548767,17.651813,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312031,Budida Venkataiah  KATRAPALLE,79.549764,17.651849,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312032,Gidde Yakaiah  POTHUREDDIPALLE,79.554787,17.643726,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312033,DAYAKAR CH  MURIPIRALA,79.604284,17.653050,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312034,N YASHODHA  MURIPIRALA,79.580555,17.655851,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312035,D NARAYANA  SANNUR,79.640840,17.637030,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312036,Chinnapaka Yakaiah  SANNUR,79.639724,17.635664,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312037,G LINGYA  SANNUR,79.628597,17.650882,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940012,Raiparthy,4312038,PRAVEEN KUMAR  PERIKAID,79.659952,17.704491,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313001,"P. SUGUNA  3-243/A, KATRAPALLI",79.671740,17.895455,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313002,"M. AGAIAH  2-42, KATRAPALLI",79.674275,17.893940,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313003,"K. RAVINDER  12-04, THIMMAPUR",79.731167,17.866931,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313004,E. NAGESHWAR RAO  KUNTAPALLI,79.706162,17.889730,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313005,V SAMBAIAH  KOTHAGUDEM,79.702959,17.864980,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313006,Sadiram Madhukar  KAPULAKANPARTHY,79.641302,17.899188,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313007,CH. MOGILI  KUNTAPALLI,79.709335,17.889508,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313008,"B. NAVEEN  2-58, THEEGARAJPALLI",79.705803,17.837543,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313009,"B. VIJAYA  5-1, NARLAVAI",79.757182,17.900302,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313010,"N. VENKANNA  1-55, LOHITHA",79.656295,17.836640,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313011,"M. NARSAIAH  38/1, VENKATAPUR",79.660132,17.915433,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313012,V.  YASHODHA  RAMCHADRAPUR,79.658473,17.843031,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313014,PACS CHINTALAPALLE  CHINTHAPALLE,79.713058,17.910510,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313015,"M. RAJAIAH  2-45, ASHALAPALLI",79.644409,17.882821,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313016,"V. SUJATHA  1-140, GANDHINAGAR",79.711837,17.862018,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313017,"Kothi Sambaiah  1-101, SANGEM",79.713648,17.885946,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313018,K. NIRMALA  SANGEM,79.712347,17.884876,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313019,E. SAMMAIAH  ELUGUR RANGAMPET,79.738685,17.878947,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313020,S. RADHIKA  ELUGUR RANGAMPET,79.738750,17.879250,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313021,"I/C. S. RADHIKA  1-104, ELUGUR STATION",79.746315,17.859509,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313022,"K SAMMAIAH  2-168, PALLARUGUDA",79.737934,17.924559,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313023,"P MANJULA  4-5, PALLARUGUDA",79.734757,17.926854,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313024,S. LAKSHMI  VANJERUPALLY,79.725566,17.938847,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313025,"D.VENKATESHWARLU  4-40/4, MONDRAI",79.756122,17.904134,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313026,V.SHILAJA  MONDRAI,79.756312,17.907402,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313027,Merugu Hemalatha  NALLABELLE,79.772335,17.894434,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313028,"J. DEVDAS  2-62, SHAPUR",79.678368,17.834220,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313029,"V. PRABHAKAR  5-41, GAVICHERLA",79.672389,17.861722,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313030,G. UMENDER  GAVICHERLA,79.672701,17.862604,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313031,G.LAXMI  GAVICHERLA,79.673361,17.859958,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940013,Sangem,4313032,"CH. SANDHYA RANI  2-125, KAPULAKANIPARTHY",79.643019,17.898081,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315001,Janagani Ramadevi  CHENNARAM,79.630635,17.851265,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315002,Pinnoju Rajamani  CHENNARAM,79.628687,17.849915,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315003,Dhasyam Suresh Mumar  UPPARAPALLI,79.627035,17.812269,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315004,Pinnoju Rajamani I/C  UPPARAPALLI,79.626872,17.813214,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315005,D.Rajkumar  KATRIAL,79.601357,17.804220,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315007,B SAMUEL(I/C)  NALLABELLI,79.640066,17.792634,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315008,B SAMUEL  NALLABELLI,79.640034,17.792609,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315009,B KOMRAIAH  NALLABELLI,79.637694,17.794216,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315010,B.Jyothi  RAMDHAN THANDA,79.641175,17.776051,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315011,M YAKAIAH  DAMMANNAPET,79.524881,17.757530,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315012,GADDAM JEEVARATHNAM  DAMMANNAPET,79.525128,17.758815,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315013,K VENKATAIAH  DIVITIPALLI,79.494644,17.746965,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315014,THAKUR UMABAI  RAMAVARAM,79.494689,17.746986,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315015,P NARSAIAH  BANDAUTHPUR,79.522906,17.785844,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315016,P VIMALA  AMBEDKAR NAGAR,79.539812,17.788297,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315017,B.Anil Kumar  KOTHAPALLI,79.572734,17.774945,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315018,D SURESH KUMAR  ELLANDA,79.594550,17.792999,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315019,PALLE MADHULATHA  ELLANDA,79.592231,17.792119,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
940,Warangal,940015,Wardhannapet,4315020,Kasturi Sadanandam  ELLANDA,79.596286,17.791303,Active,Normal Shop,2025-07-03 14:44:02.992387+05:30
