DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573503,0000,VILLAGE,Chintakunta,Rural,296,1356,670,686,186,99,87,354,188,166,0,0,0,644,375,269,712,295,417,695,372,323,684,366,318,141,82,59,427,199,228,3,1,2,113,84,29,11,6,5,1,0,1,0,0,0,0,0,0,10,6,4,5,1,4,1,0,1,0,0,0,0,0,0,4,1,3,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1,661,298,363
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573504,0000,VILLAGE,Rollapahad,Rural,177,829,418,411,104,58,46,302,159,143,0,0,0,387,229,158,442,189,253,461,245,216,236,219,17,95,94,1,106,94,12,0,0,0,35,31,4,225,26,199,85,9,76,130,13,117,0,0,0,10,4,6,217,21,196,83,8,75,125,10,115,0,0,0,9,3,6,8,5,3,2,1,1,5,3,2,0,0,0,1,1,0,368,173,195
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573505,0000,VILLAGE,Mansanpalle,Rural,300,1265,626,639,158,77,81,492,241,251,0,0,0,540,332,208,725,294,431,713,357,356,517,270,247,165,87,78,320,170,150,14,5,9,18,8,10,196,87,109,1,0,1,170,76,94,11,7,4,14,4,10,191,84,107,1,0,1,169,75,94,7,5,2,14,4,10,5,3,2,0,0,0,1,1,0,4,2,2,0,0,0,552,269,283
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573506,0000,VILLAGE,Posanipet,Rural,327,1550,788,762,183,92,91,484,246,238,0,0,0,786,491,295,764,297,467,814,461,353,703,414,289,369,202,167,169,62,107,2,2,0,163,148,15,111,47,64,37,15,22,50,13,37,0,0,0,24,19,5,90,36,54,29,13,16,43,10,33,0,0,0,18,13,5,21,11,10,8,2,6,7,3,4,0,0,0,6,6,0,736,327,409
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573507,0000,VILLAGE,Ananthasagar,Rural,340,1425,707,718,197,98,99,538,260,278,0,0,0,591,367,224,834,340,494,685,370,315,641,350,291,97,68,29,464,213,251,1,1,0,79,68,11,44,20,24,0,0,0,43,19,24,0,0,0,1,1,0,44,20,24,0,0,0,43,19,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,337,403
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573508,0000,VILLAGE,Danampalle,Rural,82,308,156,152,37,16,21,187,92,95,0,0,0,89,58,31,219,98,121,189,92,97,176,84,92,29,25,4,141,56,85,0,0,0,6,3,3,13,8,5,0,0,0,12,7,5,0,0,0,1,1,0,9,5,4,0,0,0,8,4,4,0,0,0,1,1,0,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,119,64,55
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573509,0000,VILLAGE,Yerraram,Rural,286,1140,552,588,149,77,72,319,156,163,9,4,5,437,256,181,703,296,407,589,314,275,567,306,261,123,118,5,305,83,222,5,2,3,134,103,31,22,8,14,2,0,2,13,3,10,0,0,0,7,5,2,17,6,11,2,0,2,10,3,7,0,0,0,5,3,2,5,2,3,0,0,0,3,0,3,0,0,0,2,2,0,551,238,313
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573510,0000,VILLAGE,Neerdigunta,Rural,607,2788,1393,1395,349,159,190,542,255,287,21,11,10,1287,787,500,1501,606,895,1352,756,596,1101,651,450,89,80,9,823,419,404,18,10,8,171,142,29,251,105,146,4,4,0,239,95,144,2,0,2,6,6,0,247,103,144,4,4,0,237,94,143,1,0,1,5,5,0,4,2,2,0,0,0,2,1,1,1,0,1,1,1,0,1436,637,799
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573511,0000,VILLAGE,Brahmanpalle,Rural,171,753,395,358,81,42,39,315,164,151,0,0,0,310,193,117,443,202,241,394,209,185,393,208,185,32,31,1,333,154,179,2,1,1,26,22,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,186,173
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573512,0000,VILLAGE,Aksanpalle,Rural,504,2186,1123,1063,268,149,119,608,319,289,9,5,4,980,596,384,1206,527,679,1118,611,507,1108,610,498,151,97,54,868,442,426,2,1,1,87,70,17,10,1,9,5,0,5,4,1,3,0,0,0,1,0,1,7,0,7,4,0,4,2,0,2,0,0,0,1,0,1,3,1,2,1,0,1,2,1,1,0,0,0,0,0,0,1068,512,556
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573513,0000,VILLAGE,Tadamanoor,Rural,441,2008,1022,986,237,127,110,435,226,209,0,0,0,820,485,335,1188,537,651,997,550,447,951,537,414,209,154,55,611,273,338,2,1,1,129,109,20,46,13,33,7,2,5,36,9,27,0,0,0,3,2,1,33,11,22,1,1,0,29,8,21,0,0,0,3,2,1,13,2,11,6,1,5,7,1,6,0,0,0,0,0,0,1011,472,539
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573514,0000,VILLAGE,Kodekal,Rural,254,1110,545,565,107,57,50,236,120,116,0,0,0,492,291,201,618,254,364,571,318,253,567,316,251,178,168,10,364,130,234,0,0,0,25,18,7,4,2,2,0,0,0,2,1,1,0,0,0,2,1,1,3,2,1,0,0,0,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,539,227,312
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573515,0000,VILLAGE,Nadlapur,Rural,288,1261,649,612,121,60,61,430,220,210,0,0,0,588,367,221,673,282,391,706,380,326,623,344,279,145,95,50,378,167,211,3,3,0,97,79,18,83,36,47,5,1,4,48,16,32,0,0,0,30,19,11,75,30,45,5,1,4,48,16,32,0,0,0,22,13,9,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,555,269,286
16,94,Andole-Jogipet,Sangareddy,15,Andhole,573516,0000,VILLAGE,Dakoor,Rural,1168,5246,2625,2621,609,325,284,1262,633,629,0,0,0,2544,1510,1034,2702,1115,1587,2639,1410,1229,2441,1339,1102,440,387,53,1533,592,941,51,40,11,417,320,97,198,71,127,23,13,10,115,25,90,15,6,9,45,27,18,176,66,110,22,13,9,100,23,77,14,5,9,40,25,15,22,5,17,1,0,1,15,2,13,1,1,0,5,2,3,2607,1215,1392
