DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
31,91,Khammam,Khammam,04,Khammam_Rural,579656,0000,VILLAGE,Gollapadu,Rural,773,2712,1383,1329,285,160,125,435,235,200,182,97,85,1501,867,634,1211,516,695,1483,805,678,814,501,313,182,125,57,319,105,214,13,11,2,300,260,40,669,304,365,19,11,8,500,178,322,11,10,1,139,105,34,629,283,346,19,11,8,477,168,309,10,9,1,123,95,28,40,21,19,0,0,0,23,10,13,1,1,0,16,10,6,1229,578,651
31,91,Khammam,Khammam,04,Khammam_Rural,579657,0000,VILLAGE,Venkatayapalem,Rural,1124,4289,2131,2158,459,259,200,1674,854,820,78,34,44,2489,1381,1108,1800,750,1050,2377,1231,1146,2329,1206,1123,303,192,111,1542,632,910,37,24,13,447,358,89,48,25,23,5,1,4,18,8,10,0,0,0,25,16,9,45,23,22,5,1,4,18,8,10,0,0,0,22,14,8,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,1912,900,1012
31,91,Khammam,Khammam,04,Khammam_Rural,579658,0000,VILLAGE,Arekodu,Rural,1142,3784,1937,1847,390,208,182,680,339,341,839,430,409,2033,1209,824,1751,728,1023,2229,1104,1125,1710,843,867,358,196,162,1220,542,678,8,3,5,124,102,22,519,261,258,4,2,2,494,243,251,0,0,0,21,16,5,497,250,247,4,2,2,474,234,240,0,0,0,19,14,5,22,11,11,0,0,0,20,9,11,0,0,0,2,2,0,1555,833,722
31,91,Khammam,Khammam,04,Khammam_Rural,579659,0000,VILLAGE,Arempala,Rural,550,1776,862,914,185,93,92,487,236,251,28,14,14,1023,572,451,753,290,463,930,535,395,906,519,387,109,74,35,553,235,318,7,6,1,237,204,33,24,16,8,5,3,2,10,4,6,1,1,0,8,8,0,19,12,7,4,2,2,8,3,5,1,1,0,6,6,0,5,4,1,1,1,0,2,1,1,0,0,0,2,2,0,846,327,519
31,91,Khammam,Khammam,04,Khammam_Rural,579660,0000,VILLAGE,Muthagudem,Rural,1121,4201,2111,2090,480,251,229,1016,530,486,15,6,9,2201,1260,941,2000,851,1149,2472,1258,1214,2128,1136,992,251,170,81,1320,503,817,39,35,4,518,428,90,344,122,222,11,7,4,257,63,194,27,19,8,49,33,16,295,104,191,10,6,4,220,54,166,20,14,6,45,30,15,49,18,31,1,1,0,37,9,28,7,5,2,4,3,1,1729,853,876
31,91,Khammam,Khammam,04,Khammam_Rural,579661,0000,VILLAGE,Pallegudem,Rural,660,2503,1261,1242,352,189,163,1356,691,665,25,11,14,1160,673,487,1343,588,755,1106,592,514,979,539,440,62,35,27,617,269,348,18,9,9,282,226,56,127,53,74,2,1,1,93,31,62,0,0,0,32,21,11,112,46,66,2,1,1,84,27,57,0,0,0,26,18,8,15,7,8,0,0,0,9,4,5,0,0,0,6,3,3,1397,669,728
31,91,Khammam,Khammam,04,Khammam_Rural,579662,0000,VILLAGE,Polepalli,Rural,1360,4925,2482,2443,691,342,349,898,441,457,140,64,76,3024,1689,1335,1901,793,1108,2330,1480,850,2082,1305,777,73,59,14,834,365,469,18,11,7,1157,870,287,248,175,73,4,1,3,27,11,16,2,1,1,215,162,53,239,171,68,4,1,3,25,10,15,2,1,1,208,159,49,9,4,5,0,0,0,2,1,1,0,0,0,7,3,4,2595,1002,1593
31,91,Khammam,Khammam,10,Khammam_Urban,579663,0000,VILLAGE,Danavaigudem,Rural,1035,3891,1952,1939,487,255,232,783,387,396,252,123,129,2271,1269,1002,1620,683,937,1874,1122,752,1788,1105,683,43,31,12,664,311,353,49,35,14,1032,728,304,86,17,69,11,2,9,37,5,32,1,0,1,37,10,27,72,16,56,10,2,8,32,5,27,1,0,1,29,9,20,14,1,13,1,0,1,5,0,5,0,0,0,8,1,7,2017,830,1187
31,91,Khammam,Khammam,04,Khammam_Rural,579664,0000,VILLAGE,Edulapuram,Rural,937,3546,1715,1831,388,201,187,951,463,488,657,324,333,1933,1057,876,1613,658,955,1909,1050,859,1639,929,710,158,114,44,802,356,446,42,28,14,637,431,206,270,121,149,8,3,5,196,85,111,7,3,4,59,30,29,255,117,138,7,3,4,191,84,107,3,2,1,54,28,26,15,4,11,1,0,1,5,1,4,4,1,3,5,2,3,1637,665,972
31,91,Khammam,Khammam,04,Khammam_Rural,579665,0000,VILLAGE,Barugudem,Rural,307,1136,631,505,115,54,61,362,181,181,8,4,4,629,418,211,507,213,294,666,424,242,645,419,226,50,34,16,309,119,190,14,14,0,272,252,20,21,5,16,0,0,0,12,2,10,4,0,4,5,3,2,21,5,16,0,0,0,12,2,10,4,0,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,207,263
31,91,Khammam,Khammam,04,Khammam_Rural,579666,0000,VILLAGE,Kondapuram,Rural,602,2064,1044,1020,198,109,89,607,316,291,1,0,1,1264,700,564,800,344,456,1252,649,603,1242,641,601,103,59,44,1038,500,538,2,2,0,99,80,19,10,8,2,0,0,0,4,3,1,0,0,0,6,5,1,8,6,2,0,0,0,4,3,1,0,0,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,812,395,417
31,91,Khammam,Khammam,04,Khammam_Rural,579667,0000,VILLAGE,Tallampahad,Rural,1908,6590,3260,3330,656,341,315,1448,717,731,82,42,40,4026,2232,1794,2564,1028,1536,3528,1963,1565,3227,1841,1386,548,370,178,2182,1077,1105,37,28,9,460,366,94,301,122,179,26,18,8,212,67,145,21,14,7,42,23,19,278,118,160,24,17,7,198,65,133,21,14,7,35,22,13,23,4,19,2,1,1,14,2,12,0,0,0,7,1,6,3062,1297,1765
31,91,Khammam,Khammam,04,Khammam_Rural,579668,0000,VILLAGE,Maddulapalli,Rural,466,1627,807,820,175,92,83,939,475,464,16,5,11,1029,564,465,598,243,355,732,414,318,614,344,270,63,52,11,327,128,199,1,1,0,223,163,60,118,70,48,5,1,4,60,27,33,2,2,0,51,40,11,114,66,48,5,1,4,60,27,33,2,2,0,47,36,11,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,895,393,502
31,91,Khammam,Khammam,04,Khammam_Rural,579669,0000,VILLAGE,Teldarupalli,Rural,1244,4490,2227,2263,493,259,234,1065,528,537,273,134,139,2462,1360,1102,2028,867,1161,2534,1279,1255,2311,1241,1070,247,171,76,1351,479,872,24,13,11,689,578,111,223,38,185,23,3,20,149,8,141,4,0,4,47,27,20,203,34,169,21,2,19,135,7,128,4,0,4,43,25,18,20,4,16,2,1,1,14,1,13,0,0,0,4,2,2,1956,948,1008
